egoid,stress,happy,health,trust,sleep_quality,sedentary,exercise_alone,exercise_others,beer,wine,caffeine,tobacco,wave
17270,1.9,3.0,2.0,3.0,7.0,2.1818182,1.0,3.0,2.0,3.0,4.0,3.0,5
18707,1.7,4.0,0.0,2.8333333,6.0,1.7272727,1.0,1.0,3.0,3.0,3.0,3.0,5
26718,1.8,3.0,2.0,3.8333333,6.0,0.27272728,1.0,0.0,3.0,3.0,4.0,3.0,5
63347,1.8,3.0,1.0,3.5,6.0,1.5454545,2.0,0.0,2.0,0.0,1.0,3.0,5
44869,2.5,2.0,2.0,2.8333333,8.0,5.818182,3.0,3.0,3.0,0.0,1.0,3.0,6
92552,2.5999999,1.0,1.0,3.0,6.0,3.1818182,0.0,3.0,3.0,3.0,4.0,1.0,6
73158,0.89999998,3.0,0.0,3.8333333,5.0,3.090909,1.0,4.0,3.0,3.0,3.0,3.0,6
45963,2.5,0.0,2.0,3.3333333,4.0,4.090909,1.0,1.0,1.0,0.0,3.0,3.0,6
22138,1.3,2.0,2.0,2.3333333,10.0,3.909091,3.0,1.0,0.0,1.0,4.0,3.0,6
77941,1.0,3.0,2.0,3.8333333,5.0,5.0,3.0,3.0,1.0,1.0,4.0,2.0,6
44873,1.0,2.0,0.0,3.6666667,7.0,3.1818182,1.0,4.0,4.0,1.0,1.0,3.0,6
83005,2.4000001,0.0,2.0,3.1666667,5.0,4.090909,0.0,2.0,3.0,0.0,4.0,3.0,6
31439,2.0,0.0,2.0,3.0,9.0,3.3636363,2.0,2.0,1.0,1.0,3.0,3.0,6
21899,1.2,0.0,1.0,3.3333333,7.0,3.7272727,2.0,3.0,1.0,2.0,0.0,1.0,6
46558,1.7,2.0,2.0,3.5,5.0,5.0,0.0,2.0,1.0,3.0,3.0,3.0,6
93699,1.8,2.0,2.0,3.0,9.0,3.909091,2.0,1.0,0.0,0.0,4.0,3.0,6
36875,1.4,3.0,0.0,3.1666667,,3.1818182,4.0,1.0,1.0,1.0,4.0,3.0,6
84011,1.2,2.0,2.0,3.1666667,5.0,3.1818182,1.0,4.0,1.0,1.0,2.0,3.0,6
90646,2.8,2.0,2.0,3.1666667,5.0,3.8181818,1.0,3.0,1.0,1.0,4.0,2.0,6
88008,2.5999999,0.0,1.0,2.5,4.0,4.909091,4.0,1.0,0.0,0.0,4.0,2.0,6
83566,1.8,2.0,2.0,3.5,5.0,2.8181818,3.0,0.0,3.0,2.0,1.0,3.0,6
21090,0.89999998,3.0,2.0,4.1666665,7.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,6
94641,0.60000002,2.0,1.0,2.1666667,9.0,4.2727275,2.0,3.0,3.0,3.0,2.0,3.0,6
82728,1.0,2.0,2.0,3.8333333,3.0,3.2727273,1.0,0.0,3.0,3.0,1.0,3.0,6
45076,0.80000001,0.0,2.0,3.6666667,5.0,4.5454545,4.0,4.0,3.0,1.0,3.0,3.0,6
58437,1.5,2.0,0.0,2.6666667,7.0,5.090909,4.0,1.0,4.0,0.0,4.0,4.0,6
14606,0.60000002,2.0,2.0,3.5,4.0,4.2727275,1.0,4.0,3.0,3.0,3.0,3.0,6
64075,0.80000001,0.0,2.0,3.8333333,4.0,5.4545455,4.0,0.0,0.0,0.0,0.0,3.0,6
44872,0.60000002,2.0,2.0,3.5,6.0,4.5454545,1.0,4.0,0.0,1.0,4.0,3.0,6
57325,2.0999999,2.0,1.0,3.3333333,5.0,4.181818,3.0,4.0,2.0,0.0,4.0,3.0,6
27306,1.2,3.0,0.0,4.0,6.0,2.4545455,4.0,1.0,2.0,2.0,4.0,3.0,6
46365,2.8,2.0,2.0,3.3333333,7.0,2.4545455,4.0,2.0,4.0,1.0,4.0,1.0,6
74492,1.0,2.0,2.0,3.5,,3.2727273,4.0,0.0,1.0,1.0,1.0,3.0,6
51760,0.80000001,3.0,0.0,3.5,7.0,2.7272727,4.0,3.0,4.0,0.0,2.0,3.0,6
72806,0.80000001,3.0,2.0,3.8333333,5.0,3.6363637,4.0,0.0,0.0,0.0,2.0,3.0,6
98766,1.0,3.0,2.0,3.6666667,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,6
60997,1.0,0.0,3.0,2.1666667,4.0,3.909091,2.0,2.0,4.0,0.0,3.0,3.0,6
36038,0.80000001,3.0,2.0,3.0,6.0,3.3636363,0.0,3.0,1.0,1.0,4.0,4.0,6
39146,1.2,2.0,2.0,3.3333333,5.0,4.2727275,2.0,3.0,3.0,1.0,4.0,3.0,6
67918,1.1,2.0,2.0,3.3333333,4.0,4.4545455,0.0,3.0,0.0,0.0,4.0,3.0,6
34467,1.5,3.0,2.0,4.0,4.0,3.1818182,1.0,4.0,3.0,3.0,2.0,3.0,6
32668,1.7,0.0,1.0,3.1666667,5.0,3.909091,1.0,3.0,4.0,4.0,4.0,2.0,6
24079,2.0,2.0,1.0,2.6666667,,3.6363637,4.0,4.0,0.0,0.0,1.0,3.0,6
59673,0.69999999,2.0,2.0,4.5,5.0,3.1818182,1.0,0.0,4.0,1.0,4.0,3.0,6
74899,2.4000001,2.0,2.0,4.0,6.0,4.3636365,1.0,1.0,1.0,1.0,3.0,2.0,6
81807,0.89999998,3.0,2.0,3.1666667,5.0,3.3636363,4.0,1.0,0.0,2.0,3.0,3.0,6
91176,2.0999999,2.0,1.0,3.1666667,8.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,6
35011,3.0,2.0,3.0,3.1666667,4.0,4.181818,0.0,1.0,3.0,1.0,1.0,3.0,6
35416,2.5999999,0.0,1.0,3.3333333,7.0,4.090909,0.0,3.0,3.0,3.0,4.0,3.0,6
89710,1.9,2.0,2.0,3.0,,5.3636365,1.0,1.0,2.0,0.0,4.0,3.0,6
97596,1.6,2.0,0.0,3.1666667,5.0,5.5454545,4.0,2.0,3.0,1.0,4.0,3.0,6
57359,1.2,3.0,2.0,3.3333333,5.0,3.3636363,1.0,2.0,0.0,0.0,4.0,3.0,6
17308,1.1,0.0,2.0,3.3333333,3.0,3.090909,4.0,1.0,1.0,1.0,4.0,3.0,6
77872,0.69999999,2.0,2.0,3.8333333,4.0,3.909091,1.0,2.0,0.0,0.0,4.0,2.0,6
72348,1.5,2.0,2.0,3.6666667,7.0,4.181818,1.0,2.0,3.0,3.0,1.0,3.0,6
89607,2.0,0.0,2.0,3.0,8.0,1.5454545,3.0,3.0,3.0,3.0,3.0,3.0,6
28820,1.9,2.0,1.0,3.0,6.0,3.8181818,1.0,1.0,3.0,3.0,4.0,3.0,6
35347,1.4,2.0,2.0,2.0,7.0,4.6363635,3.0,3.0,2.0,1.0,4.0,3.0,6
45641,1.9,0.0,2.0,2.3333333,5.0,4.3636365,1.0,2.0,3.0,3.0,1.0,3.0,6
73452,1.8,2.0,2.0,3.0,9.0,4.090909,4.0,4.0,4.0,0.0,2.0,3.0,6
28312,1.8,0.0,1.0,3.1666667,9.0,4.181818,0.0,2.0,1.0,1.0,1.0,2.0,6
13486,1.6,3.0,0.0,3.0,7.0,6.181818,1.0,4.0,4.0,4.0,0.0,3.0,6
56805,2.0,2.0,0.0,2.8333333,4.0,2.6363637,1.0,4.0,3.0,3.0,3.0,3.0,6
26800,0.89999998,3.0,2.0,3.5,5.0,3.5454545,1.0,0.0,1.0,0.0,3.0,3.0,6
60493,2.0999999,2.0,2.0,2.3333333,3.0,2.3636363,3.0,3.0,3.0,3.0,3.0,3.0,6
84390,3.3,2.0,2.0,3.0,6.0,4.181818,4.0,0.0,2.0,2.0,4.0,3.0,6
74845,1.2,3.0,0.0,4.0,6.0,3.6363637,4.0,0.0,1.0,1.0,1.0,0.0,6
60396,1.6,0.0,1.0,3.6666667,2.0,2.909091,4.0,4.0,4.0,0.0,4.0,2.0,6
92412,0.89999998,3.0,2.0,3.3333333,7.0,2.090909,4.0,3.0,0.0,0.0,3.0,3.0,6
92038,0.40000001,3.0,0.0,3.3333333,7.0,2.909091,4.0,4.0,1.0,1.0,3.0,3.0,6
86440,0.0,0.0,2.0,3.3333333,,2.8181818,3.0,1.0,3.0,3.0,3.0,2.0,6
95585,2.0,0.0,0.0,3.0,,5.909091,4.0,2.0,1.0,2.0,1.0,3.0,6
14737,0.80000001,0.0,1.0,3.0,5.0,3.6363637,1.0,2.0,0.0,0.0,1.0,3.0,6
28223,0.30000001,3.0,2.0,2.8333333,4.0,4.090909,3.0,0.0,1.0,1.0,0.0,1.0,6
20179,0.69999999,0.0,2.0,3.3333333,,4.2727275,4.0,3.0,0.0,0.0,4.0,2.0,6
28653,1.9,0.0,2.0,3.1666667,,3.4545455,0.0,4.0,2.0,2.0,2.0,3.0,6
95559,0.89999998,3.0,2.0,3.1666667,4.0,3.1818182,1.0,1.0,4.0,1.0,4.0,3.0,6
30152,1.6,2.0,2.0,2.6666667,6.0,3.0,0.0,3.0,2.0,0.0,4.0,3.0,6
60367,2.4000001,0.0,2.0,3.0,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,6
59592,1.9,2.0,1.0,3.5,4.0,4.3636365,1.0,3.0,2.0,0.0,1.0,3.0,6
22897,0.89999998,2.0,2.0,3.8333333,7.0,4.181818,0.0,1.0,1.0,1.0,4.0,2.0,6
89652,1.9,0.0,2.0,4.1666665,3.0,3.5454545,0.0,2.0,1.0,1.0,2.0,3.0,6
28724,2.4000001,2.0,2.0,3.8333333,,3.2727273,4.0,0.0,1.0,1.0,4.0,3.0,6
69831,1.1,2.0,1.0,3.5,5.0,5.818182,3.0,3.0,1.0,1.0,3.0,3.0,6
50072,1.8,0.0,1.0,3.3333333,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,6
44927,1.5,2.0,1.0,3.5,6.0,4.090909,2.0,2.0,3.0,2.0,0.0,3.0,6
71894,2.2,2.0,2.0,2.8333333,7.0,3.2727273,4.0,3.0,0.0,1.0,1.0,3.0,6
66676,1.6,0.0,2.0,3.5,5.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,6
70962,2.0,2.0,2.0,3.5,5.0,3.6363637,0.0,3.0,1.0,1.0,1.0,3.0,6
30453,2.0,1.0,2.0,2.6666667,7.0,2.2727273,3.0,3.0,3.0,3.0,3.0,3.0,6
18677,2.0,2.0,2.0,3.1666667,,4.0,4.0,2.0,0.0,1.0,4.0,3.0,6
58682,1.8,2.0,2.0,3.6666667,5.0,3.4545455,2.0,1.0,2.0,2.0,4.0,3.0,6
79834,1.0,2.0,2.0,2.0,5.0,3.7272727,2.0,3.0,3.0,4.0,4.0,2.0,6
93471,1.9,2.0,0.0,3.6666667,,3.090909,4.0,4.0,3.0,2.0,4.0,3.0,6
38052,1.8,2.0,2.0,3.8333333,6.0,3.1818182,3.0,1.0,1.0,1.0,3.0,3.0,6
47810,1.1,3.0,1.0,3.5,5.0,3.090909,1.0,3.0,3.0,1.0,1.0,3.0,6
58196,0.5,2.0,2.0,3.3333333,2.0,2.909091,1.0,1.0,1.0,1.0,4.0,3.0,6
48224,2.0999999,0.0,1.0,2.3333333,7.0,3.909091,1.0,3.0,2.0,0.0,4.0,3.0,6
30137,1.6,3.0,0.0,2.8333333,3.0,3.6363637,4.0,1.0,3.0,3.0,4.0,3.0,6
68318,1.7,2.0,2.0,3.3333333,5.0,3.1818182,2.0,2.0,3.0,0.0,4.0,3.0,6
62246,1.5,2.0,2.0,3.3333333,5.0,3.2727273,4.0,1.0,1.0,1.0,0.0,0.0,6
61028,1.3,2.0,0.0,3.1666667,5.0,3.4545455,4.0,1.0,3.0,0.0,3.0,3.0,6
55424,3.2,2.0,2.0,3.1666667,8.0,3.7272727,1.0,4.0,0.0,0.0,1.0,3.0,6
23576,0.80000001,3.0,0.0,3.5,7.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,6
93485,0.2,3.0,0.0,3.5,,3.1818182,4.0,2.0,1.0,0.0,4.0,3.0,6
62617,0.1,3.0,2.0,4.3333335,4.0,3.7272727,4.0,3.0,1.0,1.0,4.0,3.0,6
42137,1.3,3.0,2.0,3.3333333,8.0,3.090909,4.0,2.0,0.0,0.0,4.0,3.0,6
37305,0.69999999,2.0,2.0,3.6666667,,5.181818,2.0,3.0,1.0,4.0,0.0,2.0,6
69057,2.0,0.0,2.0,2.0,8.0,3.4545455,4.0,2.0,1.0,1.0,4.0,3.0,6
83542,1.7,2.0,2.0,3.0,,4.181818,1.0,1.0,2.0,0.0,1.0,3.0,6
18222,1.0,0.0,2.0,2.8333333,5.0,5.3636365,1.0,4.0,2.0,2.0,2.0,2.0,6
26858,2.7,2.0,1.0,2.5,5.0,4.4545455,1.0,2.0,0.0,1.0,4.0,3.0,6
93504,1.5,2.0,2.0,3.0,5.0,6.3636365,1.0,3.0,3.0,3.0,3.0,3.0,6
64232,1.7,3.0,0.0,3.3333333,5.0,3.909091,1.0,1.0,0.0,1.0,4.0,3.0,6
37404,1.5,2.0,2.0,3.1666667,6.0,3.0,1.0,1.0,3.0,0.0,4.0,3.0,6
82248,1.3,2.0,1.0,2.6666667,,3.3636363,0.0,3.0,3.0,3.0,3.0,3.0,6
69936,2.9000001,2.0,2.0,2.6666667,,3.7272727,0.0,1.0,1.0,1.0,1.0,2.0,6
37001,0.30000001,3.0,2.0,3.8333333,,3.1818182,1.0,2.0,4.0,4.0,4.0,3.0,6
70492,1.3,2.0,2.0,3.3333333,3.0,3.6363637,0.0,0.0,1.0,1.0,1.0,3.0,6
95543,1.3,2.0,2.0,3.6666667,3.0,4.181818,3.0,1.0,3.0,3.0,0.0,3.0,6
21380,1.3,2.0,2.0,3.8333333,6.0,4.2727275,2.0,2.0,4.0,1.0,4.0,4.0,6
66642,2.0,0.0,1.0,3.0,,4.909091,1.0,1.0,4.0,1.0,3.0,3.0,6
83612,1.7,2.0,1.0,2.1666667,4.0,4.090909,1.0,0.0,0.0,0.0,4.0,3.0,6
19122,1.7,2.0,2.0,2.6666667,6.0,4.2727275,0.0,2.0,1.0,0.0,0.0,4.0,6
92566,0.69999999,2.0,2.0,3.8333333,,3.4545455,4.0,0.0,1.0,1.0,1.0,3.0,6
35987,2.0,0.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,0.0,6
46373,1.3,3.0,2.0,3.1666667,4.0,6.181818,0.0,0.0,4.0,4.0,4.0,4.0,6
79341,1.8,2.0,2.0,3.1666667,3.0,3.8181818,1.0,3.0,1.0,1.0,1.0,3.0,6
19591,1.6,0.0,2.0,3.5,3.0,3.2727273,4.0,1.0,3.0,2.0,4.0,3.0,6
67608,0.60000002,3.0,2.0,3.5,4.0,2.8181818,4.0,0.0,1.0,2.0,4.0,3.0,6
59207,1.5,2.0,0.0,3.0,9.0,3.3636363,1.0,2.0,0.0,0.0,0.0,3.0,6
86083,1.5,0.0,2.0,2.3333333,5.0,3.6363637,1.0,1.0,1.0,1.0,4.0,3.0,6
49014,1.7,2.0,2.0,2.5,,5.5454545,3.0,3.0,2.0,2.0,4.0,3.0,6
50766,1.4,2.0,2.0,2.8333333,6.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,6
71089,2.0999999,2.0,2.0,3.0,7.0,5.181818,3.0,3.0,1.0,1.0,4.0,3.0,6
80980,1.2,2.0,2.0,3.3333333,,3.1818182,2.0,2.0,1.0,1.0,4.0,3.0,6
98462,0.5,3.0,2.0,3.0,4.0,4.818182,0.0,2.0,3.0,0.0,2.0,3.0,6
64302,2.0,0.0,2.0,2.3333333,4.0,3.7272727,3.0,2.0,3.0,3.0,3.0,3.0,6
22688,1.2,2.0,2.0,3.6666667,4.0,3.1818182,0.0,4.0,1.0,1.0,4.0,3.0,6
38815,0.80000001,2.0,2.0,3.0,7.0,4.3636365,4.0,3.0,4.0,0.0,4.0,3.0,6
34525,1.8,0.0,1.0,3.3333333,,3.909091,4.0,1.0,1.0,0.0,4.0,3.0,6
68404,1.6,2.0,2.0,3.8333333,5.0,3.4545455,0.0,0.0,0.0,1.0,4.0,3.0,6
55569,2.2,3.0,2.0,3.8333333,5.0,4.7272725,0.0,3.0,0.0,0.0,1.0,3.0,6
72885,1.8,2.0,1.0,2.3333333,9.0,4.090909,0.0,3.0,2.0,2.0,1.0,0.0,6
36574,1.4,2.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,6
71193,1.5,2.0,2.0,3.5,,3.909091,3.0,3.0,3.0,3.0,4.0,3.0,6
44070,1.7,3.0,0.0,3.1666667,4.0,4.2727275,4.0,3.0,3.0,0.0,1.0,3.0,6
49010,1.4,3.0,2.0,3.6666667,6.0,3.8181818,1.0,1.0,1.0,1.0,4.0,3.0,6
95374,1.2,3.0,2.0,3.1666667,6.0,4.5454545,3.0,3.0,3.0,3.0,3.0,3.0,6
71985,1.3,2.0,2.0,3.1666667,,4.5454545,1.0,3.0,3.0,3.0,3.0,3.0,6
43125,2.9000001,2.0,2.0,3.0,8.0,4.4545455,1.0,3.0,1.0,1.0,4.0,2.0,6
98117,2.8,1.0,1.0,2.3333333,5.0,3.7272727,2.0,3.0,3.0,3.0,2.0,3.0,6
22989,0.0,3.0,0.0,4.1666665,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,6
24883,2.2,0.0,1.0,3.6666667,3.0,2.7272727,3.0,3.0,0.0,0.0,4.0,1.0,6
20650,1.0,2.0,2.0,2.5,9.0,4.181818,2.0,3.0,0.0,0.0,2.0,2.0,6
66815,0.80000001,2.0,0.0,4.0,5.0,3.5454545,4.0,1.0,0.0,0.0,3.0,3.0,6
54956,2.5,2.0,1.0,3.5,7.0,3.1818182,1.0,1.0,3.0,2.0,4.0,3.0,6
14847,3.0,2.0,2.0,2.3333333,12.0,3.5454545,0.0,3.0,2.0,2.0,1.0,2.0,6
85453,0.60000002,3.0,0.0,4.0,4.0,3.1818182,4.0,4.0,1.0,1.0,3.0,0.0,6
44344,2.3,2.0,2.0,2.5,5.0,3.5454545,4.0,0.0,2.0,0.0,1.0,3.0,6
94215,1.6,2.0,2.0,2.8333333,3.0,4.6363635,0.0,4.0,3.0,3.0,3.0,3.0,6
57144,1.9,2.0,2.0,2.8333333,6.0,3.3636363,3.0,3.0,3.0,3.0,3.0,3.0,6
94662,0.69999999,3.0,2.0,3.8333333,5.0,3.090909,0.0,0.0,2.0,4.0,1.0,3.0,6
98700,1.1,2.0,0.0,3.5,,2.7272727,4.0,4.0,1.0,1.0,4.0,3.0,6
65072,1.4,2.0,2.0,3.3333333,6.0,3.4545455,4.0,4.0,4.0,1.0,4.0,0.0,6
99733,0.69999999,0.0,2.0,4.5,4.0,3.1818182,1.0,3.0,3.0,3.0,4.0,3.0,6
27407,2.5999999,0.0,2.0,3.0,7.0,3.4545455,4.0,0.0,1.0,2.0,1.0,3.0,6
43794,2.3,2.0,2.0,3.6666667,6.0,3.7272727,1.0,3.0,1.0,1.0,3.0,3.0,6
51437,0.69999999,2.0,2.0,3.3333333,4.0,3.4545455,4.0,0.0,0.0,0.0,4.0,3.0,6
21932,0.80000001,0.0,0.0,3.3333333,8.0,2.8181818,4.0,3.0,0.0,0.0,3.0,3.0,6
29733,0.89999998,2.0,1.0,2.5,5.0,4.090909,1.0,3.0,3.0,3.0,3.0,3.0,6
98206,0.89999998,3.0,0.0,3.3333333,5.0,3.2727273,3.0,1.0,0.0,1.0,4.0,3.0,6
36385,1.6,2.0,2.0,3.1666667,7.0,4.090909,1.0,1.0,4.0,1.0,4.0,3.0,6
54030,1.2,3.0,0.0,3.6666667,,4.4545455,2.0,2.0,3.0,3.0,3.0,3.0,6
67993,1.0,3.0,0.0,4.0,7.0,4.875,1.0,3.0,1.0,4.0,4.0,3.0,6
49800,2.0999999,2.0,1.0,3.1666667,5.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,6
29296,2.0,2.0,2.0,3.5,6.0,3.5454545,4.0,1.0,0.0,1.0,4.0,3.0,6
11002,0.69999999,0.0,0.0,4.5,6.0,3.8181818,4.0,0.0,1.0,1.0,3.0,3.0,6
72850,2.2,0.0,2.0,3.1666667,7.0,4.181818,1.0,1.0,1.0,1.0,4.0,3.0,6
15134,0.5,3.0,2.0,3.8333333,6.0,2.909091,4.0,1.0,1.0,1.0,4.0,3.0,6
34062,1.4,3.0,0.0,3.8333333,10.0,3.2727273,3.0,4.0,0.0,1.0,4.0,3.0,6
18111,1.6,0.0,2.0,3.1666667,6.0,3.5454545,3.0,0.0,1.0,4.0,4.0,3.0,6
42646,0.69999999,2.0,2.0,3.8333333,6.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,6
72912,1.0,2.0,2.0,2.5,5.0,4.3636365,2.0,2.0,2.0,1.0,3.0,3.0,6
21971,2.0999999,2.0,2.0,3.3333333,,3.909091,4.0,0.0,1.0,1.0,4.0,3.0,6
84502,1.4,2.0,2.0,4.1666665,5.0,4.090909,1.0,4.0,3.0,3.0,3.0,3.0,6
52123,1.5,3.0,0.0,3.5,,4.181818,0.0,2.0,1.0,4.0,4.0,3.0,6
25197,1.2,3.0,0.0,2.8333333,6.0,3.3636363,4.0,1.0,1.0,1.0,3.0,3.0,6
35872,0.60000002,2.0,2.0,3.5,,4.3636365,0.0,3.0,3.0,3.0,3.0,3.0,6
23270,1.6,0.0,2.0,3.3333333,5.0,3.5454545,4.0,1.0,0.0,1.0,4.0,3.0,6
69807,1.5,2.0,2.0,3.3333333,,3.3636363,0.0,3.0,2.0,3.0,4.0,3.0,6
92716,1.1,0.0,2.0,3.3333333,4.0,3.1818182,4.0,1.0,1.0,1.0,4.0,2.0,6
68679,1.8,0.0,2.0,3.1666667,,4.181818,3.0,3.0,4.0,4.0,4.0,4.0,6
67192,1.4,3.0,2.0,2.1666667,,3.8181818,2.0,3.0,0.0,0.0,3.0,3.0,6
12029,1.9,0.0,2.0,2.6666667,5.0,4.818182,1.0,0.0,3.0,3.0,0.0,3.0,6
70745,1.3,3.0,2.0,3.3333333,5.0,6.0,0.0,3.0,2.0,1.0,3.0,3.0,6
93856,2.4000001,0.0,2.0,2.1666667,4.0,4.181818,1.0,2.0,0.0,0.0,0.0,3.0,6
10237,2.0,2.0,1.0,3.1666667,9.0,4.4545455,0.0,4.0,3.0,2.0,3.0,3.0,6
97448,1.5,0.0,2.0,3.6666667,5.0,4.909091,1.0,1.0,1.0,1.0,4.0,3.0,6
97280,2.3,2.0,2.0,2.3333333,,4.090909,1.0,1.0,1.0,0.0,1.0,1.0,6
54098,2.0,2.0,1.0,3.5,,4.4545455,1.0,0.0,1.0,1.0,4.0,3.0,6
66156,2.5999999,2.0,2.0,3.3333333,4.0,3.3636363,1.0,1.0,1.0,1.0,4.0,3.0,6
67177,2.0,0.0,1.0,2.8333333,5.0,4.7272725,2.0,3.0,3.0,2.0,0.0,3.0,6
18611,2.5999999,2.0,2.0,2.3333333,7.0,5.0,4.0,0.0,3.0,0.0,1.0,3.0,6
87328,1.0,2.0,2.0,3.0,3.0,4.2727275,1.0,3.0,3.0,3.0,2.0,3.0,6
49497,2.5999999,0.0,1.0,3.3333333,8.0,3.7272727,1.0,1.0,1.0,1.0,4.0,2.0,6
17183,1.4,2.0,2.0,4.0,4.0,3.3636363,2.0,3.0,1.0,1.0,3.0,3.0,6
22408,0.69999999,3.0,0.0,3.6666667,,3.7272727,4.0,4.0,2.0,2.0,3.0,3.0,6
54435,0.80000001,2.0,0.0,3.1666667,5.0,3.3636363,1.0,1.0,2.0,0.0,4.0,3.0,6
38293,1.8,2.0,1.0,3.6666667,4.0,3.8181818,0.0,4.0,1.0,1.0,1.0,3.0,6
33785,2.4000001,2.0,1.0,3.3333333,5.0,6.3636365,4.0,0.0,1.0,2.0,0.0,4.0,6
33009,1.1,3.0,2.0,3.5,3.0,3.3636363,1.0,1.0,2.0,4.0,4.0,3.0,6
92339,1.7,2.0,2.0,3.1666667,,3.2727273,2.0,4.0,1.0,1.0,4.0,3.0,6
64157,1.3,2.0,2.0,4.1666665,4.0,2.909091,4.0,1.0,3.0,0.0,4.0,3.0,6
63419,1.9,0.0,2.0,3.5,5.0,3.7272727,1.0,1.0,3.0,3.0,3.0,3.0,6
22913,2.0999999,3.0,2.0,4.0,4.0,4.181818,3.0,3.0,4.0,2.0,4.0,0.0,6
73962,2.4000001,0.0,2.0,3.1666667,3.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,6
48969,2.2,0.0,1.0,2.6666667,10.0,5.7272725,4.0,3.0,3.0,2.0,1.0,3.0,6
10153,0.2,3.0,0.0,3.3333333,5.0,3.7272727,4.0,1.0,1.0,0.0,0.0,3.0,6
64296,0.89999998,2.0,2.0,3.3333333,4.0,3.090909,4.0,1.0,1.0,0.0,4.0,3.0,6
77036,2.2,2.0,2.0,3.1666667,5.0,3.1818182,0.0,4.0,1.0,0.0,3.0,3.0,6
53518,2.0,0.0,1.0,3.0,6.0,3.5454545,0.0,0.0,4.0,4.0,4.0,4.0,6
82986,1.0,3.0,2.0,4.0,6.0,3.1818182,1.0,3.0,3.0,3.0,1.0,3.0,6
11402,2.4000001,2.0,1.0,2.6666667,7.0,5.090909,1.0,0.0,1.0,1.0,1.0,1.0,6
38610,0.80000001,2.0,1.0,3.8333333,3.0,3.3636363,2.0,4.0,2.0,0.0,0.0,3.0,6
96610,0.30000001,3.0,2.0,3.5,,3.6363637,1.0,3.0,3.0,3.0,4.0,3.0,6
77711,1.8,0.0,1.0,3.0,5.0,4.2727275,0.0,1.0,1.0,1.0,3.0,3.0,6
17020,1.3,2.0,2.0,3.3333333,7.0,4.181818,2.0,0.0,0.0,0.0,2.0,3.0,6
48676,1.6,2.0,2.0,3.5,4.0,4.818182,1.0,1.0,0.0,0.0,4.0,3.0,6
29885,1.3,2.0,2.0,3.0,5.0,4.181818,4.0,4.0,1.0,1.0,4.0,2.0,6
79167,0.89999998,3.0,0.0,3.8333333,2.0,4.6363635,4.0,1.0,2.0,1.0,3.0,3.0,6
43710,1.9,2.0,2.0,3.6666667,8.0,3.2727273,3.0,4.0,0.0,1.0,1.0,3.0,6
22455,1.2,0.0,2.0,2.0,5.0,3.8181818,4.0,3.0,3.0,3.0,3.0,3.0,6
57443,2.0,2.0,1.0,3.1666667,6.0,4.7272725,0.0,1.0,0.0,0.0,2.0,3.0,6
96469,1.2,3.0,0.0,3.5,4.0,3.090909,4.0,1.0,2.0,1.0,4.0,3.0,6
94579,1.3,0.0,2.0,3.1666667,4.0,3.6363637,4.0,1.0,1.0,1.0,4.0,3.0,6
29257,0.80000001,2.0,2.0,3.3333333,3.0,3.4545455,1.0,0.0,1.0,0.0,3.0,3.0,6
23518,1.5,2.0,2.0,3.3333333,5.0,2.8181818,2.0,0.0,0.0,0.0,0.0,3.0,6
49539,0.30000001,3.0,2.0,3.6666667,4.0,3.7272727,3.0,3.0,1.0,0.0,4.0,3.0,6
63904,2.3,0.0,1.0,2.1666667,5.0,4.181818,3.0,3.0,3.0,3.0,1.0,3.0,6
82490,1.5,0.0,2.0,2.8333333,5.0,4.181818,4.0,0.0,0.0,2.0,1.0,3.0,6
20335,0.69999999,3.0,0.0,3.5,5.0,4.4545455,0.0,0.0,4.0,4.0,4.0,3.0,6
35031,1.0,2.0,2.0,3.3333333,5.0,3.3636363,1.0,1.0,1.0,1.0,3.0,2.0,6
35344,0.80000001,2.0,2.0,3.8333333,9.0,2.8181818,0.0,4.0,1.0,1.0,1.0,3.0,6
42617,0.40000001,3.0,0.0,4.5,3.0,2.909091,4.0,3.0,0.0,0.0,1.0,3.0,6
25125,2.0999999,0.0,1.0,3.6666667,6.0,4.7272725,1.0,1.0,1.0,1.0,4.0,3.0,6
25548,1.7,2.0,2.0,3.6666667,5.0,4.818182,0.0,2.0,1.0,1.0,4.0,3.0,6
25966,1.8,2.0,1.0,3.5,8.0,4.4545455,0.0,1.0,1.0,1.0,4.0,3.0,6
96689,1.7,2.0,2.0,3.3333333,6.0,4.090909,3.0,3.0,2.0,1.0,1.0,3.0,6
